,uuid,KEY,Site,HH_Number,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWater_PublicVendor,DrinkingWaterContainer,DrinkingWaterContainer2,DrinkingWaterContainer2/Metal_Closed,DrinkingWaterContainer2/Metal_Open,DrinkingWaterContainer2/Only_one,DrinkingWaterContainer2/Other_Closed,DrinkingWaterContainer2/Other_Open,DrinkingWaterContainer2/Plastic_Closed,DrinkingWaterContainer2/Plastic_Open,DrinkingWaterContainer2/NA,DrinkingWaterTreatment,DrinkingWaterTreatment2,DrinkingWaterTreatment2/BleachChlorine,DrinkingWaterTreatment2/Boil,DrinkingWaterTreatment2/Filter,DrinkingWaterTreatment2/Other,DrinkingWaterTreatment2/Settle,DrinkingWaterTreatment2/SolarDesinf,DrinkingWaterTreatment2/Strain,DrinkingWaterTreatment2/NA,DrinkingWaterTreatment2Spec,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Microwave,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHROOMS,StreetFood
65,6a019cb807c243f5843a7c30c25ccacf,uuid:2e42bffc-739e-485e-8a4c-2eaef1429ff8,Mathare,11,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,1,0,0,1,2_4
66,6a019cb807c243f5843a7c30c25ccacf,uuid:5c99e956-c1c6-448d-b7bf-1e20e710d954,Mathare,376,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_Dwelling,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
67,6a019cb807c243f5843a7c30c25ccacf,uuid:065ed143-aebb-48a1-aa5d-3c3b9b02c659,Mathare,92,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,0,0,1,0,0,1,0,1,0,0,0,1,5_Or_More
68,6a019cb807c243f5843a7c30c25ccacf,uuid:aee87b99-d823-41d4-9de3-1e70d38553da,Mathare,1278,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
69,6a019cb807c243f5843a7c30c25ccacf,uuid:5165a702-49ef-40fb-98a7-1caedb2f6e59,Mathare,93B,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,0,0,0,0,0,0,0,0,0,1,0,1,0_1
70,6a019cb807c243f5843a7c30c25ccacf,uuid:970ed9ed-71fd-4643-8177-a8e2ca9d3615,Mathare,437,Public,,Public_Tap,20.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_river,Y,0,1,0,0,0,0,0,1,1,0,0,2,0_1
71,6a019cb807c243f5843a7c30c25ccacf,uuid:59b37025-a490-4c0e-9e40-07d96c0829b8,Mathare,317,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,0,0,0,1,0_1
72,6a019cb807c243f5843a7c30c25ccacf,uuid:4c0faf25-ad87-42e5-bfa0-26a952c96b09,Mathare,665,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine Boil,1,1,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
73,6a019cb807c243f5843a7c30c25ccacf,uuid:7d0a0389-c7f1-4e43-a1ff-63fd80192fce,Mathare,1036,Public,,Public_Tap,0.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
74,6a019cb807c243f5843a7c30c25ccacf,uuid:cb29d3fe-9f1f-41e9-859f-75211928cdaf,Mathare,187,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,2,0_1
75,6a019cb807c243f5843a7c30c25ccacf,uuid:b1399a79-7975-47f4-8a54-4e6308f30e00,Mathare,317,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,1,0,0,0,0,0,1,5_Or_More
76,6a019cb807c243f5843a7c30c25ccacf,uuid:627f0d4f-189d-40b0-a4d2-df6409e92544,Mathare,229A,Private,Piped_neigh,,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_Dwelling,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
77,6a019cb807c243f5843a7c30c25ccacf,uuid:70107c25-b6bb-467b-9cdf-9eac044a99f6,Mathare,690,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_NA,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
78,6a019cb807c243f5843a7c30c25ccacf,uuid:76616dce-89df-438b-8e4f-476f3077cab2,Mathare,956A,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,0,0,0,1,0_1
79,6a019cb807c243f5843a7c30c25ccacf,uuid:e651823a-7105-4c1d-b9c1-9fd4745e7550,Mathare,105,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_NA,Y,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
80,6a019cb807c243f5843a7c30c25ccacf,uuid:d6adfc23-8533-494b-944e-dab89dfca6e2,Mathare,929A,Public,,Public_Tap,2.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,1,0,0,0,0,1,0,0,0,1,5_Or_More
81,6a019cb807c243f5843a7c30c25ccacf,uuid:58f45118-3e69-49de-b7e4-9ad429fd1ff7,Mathare,945,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Fixed,,Water_OK,Own_YardPlot,FreshFit,,,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
82,6a019cb807c243f5843a7c30c25ccacf,uuid:d52d8508-fbb2-40f5-8722-abe037336a3f,Mathare,111B,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
83,6a019cb807c243f5843a7c30c25ccacf,uuid:9e56b036-7591-4b64-a32b-136eb4718c21,Mathare,940B,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,1,0,0,0,0,1,1,0,0,1,0_1
84,6a019cb807c243f5843a7c30c25ccacf,uuid:faa9bd92-0f19-465d-a6cd-e8534847b2fe,Mathare,691A,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
85,6a019cb807c243f5843a7c30c25ccacf,uuid:81f2f140-97a7-4594-919f-f9d4b5e326dc,Mathare,1262,Public,,Vendor,10.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,,,,NoFacility_Nature,,,,,0,0,0,0,0,1,0,0,0,0,0,1,2_4
86,6a019cb807c243f5843a7c30c25ccacf,uuid:35dc31af-9c60-4294-bcfa-d72aa736f1cb,Mathare,167,Public,,Public_Tap,15.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,1,0,0,2,5_Or_More
87,6a019cb807c243f5843a7c30c25ccacf,uuid:eae1cdb3-15c1-4bcf-b4d7-2bc26de3e5ec,Mathare,1272,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,Boil,0,1,0,0,0,0,0,0,,,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
88,6a019cb807c243f5843a7c30c25ccacf,uuid:2b9e5e66-5c1f-400a-9e62-3d651fde5e34,Mathare,298d,Public,,Public_Dispenser,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
89,6a019cb807c243f5843a7c30c25ccacf,uuid:8f0ffb14-164a-4796-85fc-3c2af53ca83e,Mathare,369,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
90,6a019cb807c243f5843a7c30c25ccacf,uuid:c1e018e8-0b75-4ca3-8fd5-ce8a24624278,Mathare,229B,Private,Piped_neigh,,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
91,6a019cb807c243f5843a7c30c25ccacf,uuid:bb615f22-1759-4ae7-a3d9-f75074d6de26,Mathare,133,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,0,0,0,0,0,0,0,0,1,0,1,0_1
92,6a019cb807c243f5843a7c30c25ccacf,uuid:e800821d-0b87-426a-a862-5e65815d6020,Mathare,525,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
93,6a019cb807c243f5843a7c30c25ccacf,uuid:b6cfebeb-2ed3-4e9f-ab04-bcb948a9494f,Mathare,369,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,Boil,0,1,0,0,0,0,0,0,,N,,,,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
94,6a019cb807c243f5843a7c30c25ccacf,uuid:8ee6f7f9-eec5-4b68-a2c8-7e6e47edfd1f,Mathare,1138,Private,Piped_neigh,,5.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Neighb_Dwelling,FreshFit,,,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
95,6a019cb807c243f5843a7c30c25ccacf,uuid:6bfdddcb-0690-482f-bd05-64e7beddcf38,Mathare,1114,Public,,Public_Tap,3.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
96,6a019cb807c243f5843a7c30c25ccacf,uuid:dbfa2688-9dcf-4883-b268-739331c49dfd,Mathare,424,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
97,6a019cb807c243f5843a7c30c25ccacf,uuid:34509bd9-8312-4cc2-846b-a61fe4a90a98,Mathare,39B,Public,,Public_Tap,30.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
98,6a019cb807c243f5843a7c30c25ccacf,uuid:9ef872c9-3a88-4b00-b9db-eb387a47b289,Mathare,1052,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,N,0,1,1,0,0,1,0,1,1,0,0,4,5_Or_More
99,6a019cb807c243f5843a7c30c25ccacf,uuid:e0e3ce0a-ea1e-4ef3-9115-d4026bf02303,Mathare,688A,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
100,6a019cb807c243f5843a7c30c25ccacf,uuid:8ef245bc-0214-439d-95f3-a5003a63348e,Mathare,288,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,1,0,0,1,0_1
101,6a019cb807c243f5843a7c30c25ccacf,uuid:5c0d4494-d108-4ffd-8aa0-e344028aa3c0,Mathare,41,Private,Piped_neigh,,2.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
102,6a019cb807c243f5843a7c30c25ccacf,uuid:bb8aa499-7cf3-4d1e-8b54-a400d927f25a,Mathare,615,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
103,6a019cb807c243f5843a7c30c25ccacf,uuid:b3df8e99-fd46-41c7-b037-1e33152b5bf6,Mathare,523,Public,,Vendor,10.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,,,,NoFacility_Nature,,,,,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
104,6a019cb807c243f5843a7c30c25ccacf,uuid:fd3694d6-a820-4917-a554-95af00281d62,Mathare,1111A,Public,,Vendor,10.0,Vendor_Cart,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
105,6a019cb807c243f5843a7c30c25ccacf,uuid:13c65c39-7c75-4057-a07d-df7ecff60572,Mathare,480,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_NA,Y,0,1,0,0,0,0,0,0,1,0,0,1,5_Or_More
106,6a019cb807c243f5843a7c30c25ccacf,uuid:d6a8b2b4-969e-428e-bdef-5df758cbf7cd,Mathare,193,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
107,6a019cb807c243f5843a7c30c25ccacf,uuid:0e09c220-4a98-472f-bc14-df416abcee3a,Mathare,71,Public,,Public_Tap,3.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,1,0,0,1,0,0,2,0_1
108,6a019cb807c243f5843a7c30c25ccacf,uuid:62db6cd2-7d7d-46e5-9982-ba3bf455370a,Mathare,317,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
109,6a019cb807c243f5843a7c30c25ccacf,uuid:962710aa-68ae-400e-b224-1893af2d6180,Mathare,378,Public,,Public_Dispenser,10.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,Settle,0,0,0,0,1,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
110,6a019cb807c243f5843a7c30c25ccacf,uuid:c0e9bf57-afed-425c-b6fc-9bc9983c0947,Mathare,532,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,0,0,1,1,0,0,1,5_Or_More
111,6a019cb807c243f5843a7c30c25ccacf,uuid:791dbbb5-da77-43d0-9732-2fe9c881613f,Mathare,59,Private,Piped_neigh,,3.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Public,FreshFit,,,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
112,6a019cb807c243f5843a7c30c25ccacf,uuid:67669248-86e0-463f-ae95-3185cb00e71a,Mathare,1278,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
113,6a019cb807c243f5843a7c30c25ccacf,uuid:268cddb8-dcdb-4de0-ba33-f67573eb499c,Mathare,437,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
114,6a019cb807c243f5843a7c30c25ccacf,uuid:2d3f0bcc-d051-4652-b628-d4e6f909024d,Mathare,11,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
115,6a019cb807c243f5843a7c30c25ccacf,uuid:ca12ffff-b29e-43eb-8229-462b60d9e7c9,Mathare,1263,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
116,6a019cb807c243f5843a7c30c25ccacf,uuid:7a8b6646-bcb4-4b5c-82a9-9289e91e40c5,Mathare,614,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
117,6a019cb807c243f5843a7c30c25ccacf,uuid:9ea6aa04-d488-4fa7-b35e-3821c68665fb,Mathare,421,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
118,6a019cb807c243f5843a7c30c25ccacf,uuid:8f00d7fe-3d13-4187-b941-02f753bfd26b,Mathare,138,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,1,0,0,1,2_4
119,6a019cb807c243f5843a7c30c25ccacf,uuid:7ff5a809-15a1-43fa-8778-add8b63e2d77,Mathare,929B,Public,,Public_Tap,1.0,,Plastic_Open,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,1,0,0,1,1,1,1,0,0,1,5_Or_More
120,6a019cb807c243f5843a7c30c25ccacf,uuid:2f77cc70-4319-4c62-8ec5-3f2d6dc6926f,Mathare,298,Public,,Public_Tap,2.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
121,6a019cb807c243f5843a7c30c25ccacf,uuid:0266e2bc-6712-4358-93be-627876ca81ed,Mathare,685A,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_river,N,0,1,0,0,0,1,0,0,1,0,0,1,2_4
122,6a019cb807c243f5843a7c30c25ccacf,uuid:32506dcc-4cd3-4a22-b045-1d960888452b,Mathare,678A,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_OK,Public,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,0,0,0,2,2_4
123,6a019cb807c243f5843a7c30c25ccacf,uuid:31391079-6482-49b7-9220-3259be94e035,Mathare,1263,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_river,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
124,6a019cb807c243f5843a7c30c25ccacf,uuid:c6054a8a-6575-4744-8298-b848c75aa309,Mathare,685b,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
125,6a019cb807c243f5843a7c30c25ccacf,uuid:93dd4ce7-7a1e-47b5-a174-41b6ca1bc0e2,Mathare,693,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
126,6a019cb807c243f5843a7c30c25ccacf,uuid:3fe0d862-6175-4af1-8cb7-0e3ba95470e5,Mathare,956B,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,0,0,1,1,0,0,3,2_4
127,6a019cb807c243f5843a7c30c25ccacf,uuid:403b243c-74c0-47ba-8bcc-ecde9a48fcc4,Mathare,317,Public,,Public_Tap,2.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
128,6a019cb807c243f5843a7c30c25ccacf,uuid:0ff8db97-7542-4a3d-9dab-36ea16d542b5,Mathare,255,Public,,Public_Tap,1.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,1,0,0,0,1,5_Or_More
129,6a019cb807c243f5843a7c30c25ccacf,uuid:5bb91246-0f43-4bdd-9744-d62ea271904c,Mathare,298,Public,,Public_Dispenser,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,1,0,1,1,0,0,2,
130,6a019cb807c243f5843a7c30c25ccacf,uuid:4aeed77d-3de5-4eb6-b4aa-73ff14eb6908,Mathare,945C,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,1,0,0,1,2_4
